SelectionSort Algorithm, Ascending Data, T[ns], 36085760, N, 3500, samples, 10, stdDev, 5625024
SelectionSort Algorithm, Ascending Data, T[ns], 42753200, N, 4000, samples, 10, stdDev, 1322620
SelectionSort Algorithm, Ascending Data, T[ns], 53875460, N, 4500, samples, 10, stdDev, 1031802
SelectionSort Algorithm, Ascending Data, T[ns], 65956470, N, 5000, samples, 10, stdDev, 1121426
SelectionSort Algorithm, Ascending Data, T[ns], 79396980, N, 5500, samples, 10, stdDev, 739811
SelectionSort Algorithm, Ascending Data, T[ns], 93859430, N, 6000, samples, 10, stdDev, 586763
SelectionSort Algorithm, Ascending Data, T[ns], 111312460, N, 6500, samples, 10, stdDev, 2303660
SelectionSort Algorithm, Ascending Data, T[ns], 130250380, N, 7000, samples, 10, stdDev, 6462599
SelectionSort Algorithm, Ascending Data, T[ns], 147522380, N, 7500, samples, 10, stdDev, 2216040
SelectionSort Algorithm, Ascending Data, T[ns], 165521920, N, 8000, samples, 10, stdDev, 1355879
SelectionSort Algorithm, Ascending Data, T[ns], 198841070, N, 8500, samples, 10, stdDev, 19270283
SelectionSort Algorithm, Ascending Data, T[ns], 213564020, N, 9000, samples, 10, stdDev, 11175636
SelectionSort Algorithm, Ascending Data, T[ns], 237738720, N, 9500, samples, 10, stdDev, 10160321
SelectionSort Algorithm, Constant Data, T[ns], 2601080, N, 1000, samples, 10, stdDev, 34337
SelectionSort Algorithm, Constant Data, T[ns], 261322050, N, 10000, samples, 10, stdDev, 4584385
SelectionSort Algorithm, Constant Data, T[ns], 301489950, N, 10500, samples, 10, stdDev, 26187498
SelectionSort Algorithm, Constant Data, T[ns], 6068570, N, 1500, samples, 10, stdDev, 287261
SelectionSort Algorithm, Constant Data, T[ns], 10481620, N, 2000, samples, 10, stdDev, 165343
SelectionSort Algorithm, Constant Data, T[ns], 16337950, N, 2500, samples, 10, stdDev, 317310
SelectionSort Algorithm, Constant Data, T[ns], 24790340, N, 3000, samples, 10, stdDev, 2415647
SelectionSort Algorithm, Constant Data, T[ns], 33450870, N, 3500, samples, 10, stdDev, 1865657
SelectionSort Algorithm, Constant Data, T[ns], 42539480, N, 4000, samples, 10, stdDev, 583130
SelectionSort Algorithm, Constant Data, T[ns], 54698960, N, 4500, samples, 10, stdDev, 1233192
SelectionSort Algorithm, Constant Data, T[ns], 66311730, N, 5000, samples, 10, stdDev, 1269693
SelectionSort Algorithm, Constant Data, T[ns], 80757640, N, 5500, samples, 10, stdDev, 3858511
SelectionSort Algorithm, Constant Data, T[ns], 93749810, N, 6000, samples, 10, stdDev, 805836
SelectionSort Algorithm, Constant Data, T[ns], 113821060, N, 6500, samples, 10, stdDev, 8209582
SelectionSort Algorithm, Constant Data, T[ns], 129442260, N, 7000, samples, 10, stdDev, 3470329
SelectionSort Algorithm, Constant Data, T[ns], 150925150, N, 7500, samples, 10, stdDev, 5303207
SelectionSort Algorithm, Constant Data, T[ns], 166604350, N, 8000, samples, 10, stdDev, 2158015
SelectionSort Algorithm, Constant Data, T[ns], 195672940, N, 8500, samples, 10, stdDev, 14250224
SelectionSort Algorithm, Constant Data, T[ns], 209976810, N, 9000, samples, 10, stdDev, 4426339
SelectionSort Algorithm, Constant Data, T[ns], 236142790, N, 9500, samples, 10, stdDev, 5041518
SelectionSort Algorithm, Descending Data, T[ns], 2890800, N, 1000, samples, 10, stdDev, 363262
SelectionSort Algorithm, Descending Data, T[ns], 266145510, N, 10000, samples, 10, stdDev, 3042576
SelectionSort Algorithm, Descending Data, T[ns], 294620700, N, 10500, samples, 10, stdDev, 3746126
SelectionSort Algorithm, Descending Data, T[ns], 6283640, N, 1500, samples, 10, stdDev, 910837
SelectionSort Algorithm, Descending Data, T[ns], 10995790, N, 2000, samples, 10, stdDev, 1153008
SelectionSort Algorithm, Descending Data, T[ns], 16728190, N, 2500, samples, 10, stdDev, 237279
SelectionSort Algorithm, Descending Data, T[ns], 27043740, N, 3000, samples, 10, stdDev, 7545116
SelectionSort Algorithm, Descending Data, T[ns], 36580400, N, 3500, samples, 10, stdDev, 6942840
SelectionSort Algorithm, Descending Data, T[ns], 43512400, N, 4000, samples, 10, stdDev, 501376
SelectionSort Algorithm, Descending Data, T[ns], 55148380, N, 4500, samples, 10, stdDev, 1256628
SelectionSort Algorithm, Descending Data, T[ns], 67922620, N, 5000, samples, 10, stdDev, 1425094
SelectionSort Algorithm, Descending Data, T[ns], 81131880, N, 5500, samples, 10, stdDev, 853673
SelectionSort Algorithm, Descending Data, T[ns], 96017950, N, 6000, samples, 10, stdDev, 679247
SelectionSort Algorithm, Descending Data, T[ns], 114394760, N, 6500, samples, 10, stdDev, 3223920
SelectionSort Algorithm, Descending Data, T[ns], 131930740, N, 7000, samples, 10, stdDev, 2022475
SelectionSort Algorithm, Descending Data, T[ns], 151252540, N, 7500, samples, 10, stdDev, 2833026
SelectionSort Algorithm, Descending Data, T[ns], 169843920, N, 8000, samples, 10, stdDev, 2132164
SelectionSort Algorithm, Descending Data, T[ns], 199091030, N, 8500, samples, 10, stdDev, 8528602
SelectionSort Algorithm, Descending Data, T[ns], 215927550, N, 9000, samples, 10, stdDev, 6282625
SelectionSort Algorithm, Descending Data, T[ns], 242991930, N, 9500, samples, 10, stdDev, 7478852
SelectionSort Algorithm, Random Uniform Data, T[ns], 3137480, N, 1000, samples, 10, stdDev, 692506
SelectionSort Algorithm, Random Uniform Data, T[ns], 271629840, N, 10000, samples, 10, stdDev, 22383039
SelectionSort Algorithm, Random Uniform Data, T[ns], 299817810, N, 10500, samples, 10, stdDev, 14815570
SelectionSort Algorithm, Random Uniform Data, T[ns], 6048020, N, 1500, samples, 10, stdDev, 391700
SelectionSort Algorithm, Random Uniform Data, T[ns], 10740190, N, 2000, samples, 10, stdDev, 254221
SelectionSort Algorithm, Random Uniform Data, T[ns], 16419010, N, 2500, samples, 10, stdDev, 101638
SelectionSort Algorithm, Random Uniform Data, T[ns], 25550090, N, 3000, samples, 10, stdDev, 3593716
SelectionSort Algorithm, Random Uniform Data, T[ns], 33877900, N, 3500, samples, 10, stdDev, 1576543
SelectionSort Algorithm, Random Uniform Data, T[ns], 42734260, N, 4000, samples, 10, stdDev, 564201
SelectionSort Algorithm, Random Uniform Data, T[ns], 56292590, N, 4500, samples, 10, stdDev, 6085039
SelectionSort Algorithm, Random Uniform Data, T[ns], 67424380, N, 5000, samples, 10, stdDev, 2105085
SelectionSort Algorithm, Random Uniform Data, T[ns], 80216760, N, 5500, samples, 10, stdDev, 1204195
SelectionSort Algorithm, Random Uniform Data, T[ns], 94385280, N, 6000, samples, 10, stdDev, 1049306
SelectionSort Algorithm, Random Uniform Data, T[ns], 112651680, N, 6500, samples, 10, stdDev, 4565600
SelectionSort Algorithm, Random Uniform Data, T[ns], 133276120, N, 7000, samples, 10, stdDev, 6711240
SelectionSort Algorithm, Random Uniform Data, T[ns], 151229880, N, 7500, samples, 10, stdDev, 8201500
SelectionSort Algorithm, Random Uniform Data, T[ns], 165989200, N, 8000, samples, 10, stdDev, 1811325
SelectionSort Algorithm, Random Uniform Data, T[ns], 196605570, N, 8500, samples, 10, stdDev, 11434599
SelectionSort Algorithm, Random Uniform Data, T[ns], 217103300, N, 9000, samples, 10, stdDev, 12904425
SelectionSort Algorithm, Random Uniform Data, T[ns], 237831730, N, 9500, samples, 10, stdDev, 8334078
std::sort Algorithm, Ascending Data, T[ns], 94750, N, 1000, samples, 10, stdDev, 19882
std::sort Algorithm, Ascending Data, T[ns], 1309780, N, 10000, samples, 10, stdDev, 181013
std::sort Algorithm, Ascending Data, T[ns], 1369480, N, 10500, samples, 10, stdDev, 176427
std::sort Algorithm, Ascending Data, T[ns], 171630, N, 1500, samples, 10, stdDev, 28930
std::sort Algorithm, Ascending Data, T[ns], 201260, N, 2000, samples, 10, stdDev, 34303
std::sort Algorithm, Ascending Data, T[ns], 292160, N, 2500, samples, 10, stdDev, 47661
std::sort Algorithm, Ascending Data, T[ns], 348360, N, 3000, samples, 10, stdDev, 52135
std::sort Algorithm, Ascending Data, T[ns], 391600, N, 3500, samples, 10, stdDev, 57469
std::sort Algorithm, Ascending Data, T[ns], 450270, N, 4000, samples, 10, stdDev, 90428
std::sort Algorithm, Ascending Data, T[ns], 480810, N, 4500, samples, 10, stdDev, 100536
std::sort Algorithm, Ascending Data, T[ns], 604000, N, 5000, samples, 10, stdDev, 51737
std::sort Algorithm, Ascending Data, T[ns], 651110, N, 5500, samples, 10, stdDev, 71295
std::sort Algorithm, Ascending Data, T[ns], 752830, N, 6000, samples, 10, stdDev, 102446
std::sort Algorithm, Ascending Data, T[ns], 785140, N, 6500, samples, 10, stdDev, 84655
std::sort Algorithm, Ascending Data, T[ns], 824080, N, 7000, samples, 10, stdDev, 74085
std::sort Algorithm, Ascending Data, T[ns], 891030, N, 7500, samples, 10, stdDev, 135090
std::sort Algorithm, Ascending Data, T[ns], 1003950, N, 8000, samples, 10, stdDev, 155817
std::sort Algorithm, Ascending Data, T[ns], 961050, N, 8500, samples, 10, stdDev, 92551
std::sort Algorithm, Ascending Data, T[ns], 980260, N, 9000, samples, 10, stdDev, 103812
std::sort Algorithm, Ascending Data, T[ns], 1133920, N, 9500, samples, 10, stdDev, 132868
std::sort Algorithm, Constant Data, T[ns], 100150, N, 1000, samples, 10, stdDev, 7856
std::sort Algorithm, Constant Data, T[ns], 1687900, N, 10000, samples, 10, stdDev, 706805
std::sort Algorithm, Constant Data, T[ns], 1549560, N, 10500, samples, 10, stdDev, 83910
std::sort Algorithm, Constant Data, T[ns], 189130, N, 1500, samples, 10, stdDev, 34450
std::sort Algorithm, Constant Data, T[ns], 231280, N, 2000, samples, 10, stdDev, 28951
std::sort Algorithm, Constant Data, T[ns], 329340, N, 2500, samples, 10, stdDev, 45786
std::sort Algorithm, Constant Data, T[ns], 418600, N, 3000, samples, 10, stdDev, 53579
std::sort Algorithm, Constant Data, T[ns], 440580, N, 3500, samples, 10, stdDev, 23789
std::sort Algorithm, Constant Data, T[ns], 548840, N, 4000, samples, 10, stdDev, 93621
std::sort Algorithm, Constant Data, T[ns], 624820, N, 4500, samples, 10, stdDev, 58296
std::sort Algorithm, Constant Data, T[ns], 716200, N, 5000, samples, 10, stdDev, 102152
std::sort Algorithm, Constant Data, T[ns], 746940, N, 5500, samples, 10, stdDev, 47815
std::sort Algorithm, Constant Data, T[ns], 835050, N, 6000, samples, 10, stdDev, 87926
std::sort Algorithm, Constant Data, T[ns], 901820, N, 6500, samples, 10, stdDev, 113468
std::sort Algorithm, Constant Data, T[ns], 931770, N, 7000, samples, 10, stdDev, 40561
std::sort Algorithm, Constant Data, T[ns], 981290, N, 7500, samples, 10, stdDev, 28591
std::sort Algorithm, Constant Data, T[ns], 1056780, N, 8000, samples, 10, stdDev, 39506
std::sort Algorithm, Constant Data, T[ns], 1340200, N, 8500, samples, 10, stdDev, 286371
std::sort Algorithm, Constant Data, T[ns], 1354970, N, 9000, samples, 10, stdDev, 101162
std::sort Algorithm, Constant Data, T[ns], 1442800, N, 9500, samples, 10, stdDev, 160642
std::sort Algorithm, Descending Data, T[ns], 83070, N, 1000, samples, 10, stdDev, 10986
std::sort Algorithm, Descending Data, T[ns], 1108520, N, 10000, samples, 10, stdDev, 229119
std::sort Algorithm, Descending Data, T[ns], 1016480, N, 10500, samples, 10, stdDev, 13235
std::sort Algorithm, Descending Data, T[ns], 145850, N, 1500, samples, 10, stdDev, 44057
std::sort Algorithm, Descending Data, T[ns], 167610, N, 2000, samples, 10, stdDev, 17544
std::sort Algorithm, Descending Data, T[ns], 233020, N, 2500, samples, 10, stdDev, 31300
std::sort Algorithm, Descending Data, T[ns], 312640, N, 3000, samples, 10, stdDev, 44531
std::sort Algorithm, Descending Data, T[ns], 380950, N, 3500, samples, 10, stdDev, 108210
std::sort Algorithm, Descending Data, T[ns], 348420, N, 4000, samples, 10, stdDev, 20799
std::sort Algorithm, Descending Data, T[ns], 433910, N, 4500, samples, 10, stdDev, 18962
std::sort Algorithm, Descending Data, T[ns], 479380, N, 5000, samples, 10, stdDev, 53827
std::sort Algorithm, Descending Data, T[ns], 507960, N, 5500, samples, 10, stdDev, 35367
std::sort Algorithm, Descending Data, T[ns], 560450, N, 6000, samples, 10, stdDev, 47554
std::sort Algorithm, Descending Data, T[ns], 639460, N, 6500, samples, 10, stdDev, 116153
std::sort Algorithm, Descending Data, T[ns], 664110, N, 7000, samples, 10, stdDev, 56921
std::sort Algorithm, Descending Data, T[ns], 685490, N, 7500, samples, 10, stdDev, 81020
std::sort Algorithm, Descending Data, T[ns], 813730, N, 8000, samples, 10, stdDev, 120192
std::sort Algorithm, Descending Data, T[ns], 836300, N, 8500, samples, 10, stdDev, 97533
std::sort Algorithm, Descending Data, T[ns], 901420, N, 9000, samples, 10, stdDev, 51937
std::sort Algorithm, Descending Data, T[ns], 969280, N, 9500, samples, 10, stdDev, 143521
std::sort Algorithm, Random Uniform Data, T[ns], 181140, N, 1000, samples, 10, stdDev, 22748
std::sort Algorithm, Random Uniform Data, T[ns], 4096700, N, 10000, samples, 10, stdDev, 6139277
std::sort Algorithm, Random Uniform Data, T[ns], 2348560, N, 10500, samples, 10, stdDev, 258749
std::sort Algorithm, Random Uniform Data, T[ns], 279130, N, 1500, samples, 10, stdDev, 67320
std::sort Algorithm, Random Uniform Data, T[ns], 360890, N, 2000, samples, 10, stdDev, 33264
std::sort Algorithm, Random Uniform Data, T[ns], 478700, N, 2500, samples, 10, stdDev, 52271
std::sort Algorithm, Random Uniform Data, T[ns], 572380, N, 3000, samples, 10, stdDev, 70797
std::sort Algorithm, Random Uniform Data, T[ns], 666170, N, 3500, samples, 10, stdDev, 38712
std::sort Algorithm, Random Uniform Data, T[ns], 755510, N, 4000, samples, 10, stdDev, 33366
std::sort Algorithm, Random Uniform Data, T[ns], 897450, N, 4500, samples, 10, stdDev, 88792
std::sort Algorithm, Random Uniform Data, T[ns], 1022720, N, 5000, samples, 10, stdDev, 95423
std::sort Algorithm, Random Uniform Data, T[ns], 1128590, N, 5500, samples, 10, stdDev, 129772
std::sort Algorithm, Random Uniform Data, T[ns], 1190140, N, 6000, samples, 10, stdDev, 117060
std::sort Algorithm, Random Uniform Data, T[ns], 1368920, N, 6500, samples, 10, stdDev, 111515
std::sort Algorithm, Random Uniform Data, T[ns], 1458130, N, 7000, samples, 10, stdDev, 170533
std::sort Algorithm, Random Uniform Data, T[ns], 1572870, N, 7500, samples, 10, stdDev, 180858
std::sort Algorithm, Random Uniform Data, T[ns], 1653890, N, 8000, samples, 10, stdDev, 185584
std::sort Algorithm, Random Uniform Data, T[ns], 1713340, N, 8500, samples, 10, stdDev, 133992
std::sort Algorithm, Random Uniform Data, T[ns], 1796290, N, 9000, samples, 10, stdDev, 64074
std::sort Algorithm, Random Uniform Data, T[ns], 2078450, N, 9500, samples, 10, stdDev, 284615
